time,year,FIN,SWE,NOR,DEN,BAL
13.02.2018 14:00 - 13.02.2018 15:00,2018,11685,20737,20279,4989,3988
13.02.2018 15:00 - 13.02.2018 16:00,2018,11617,20817,20329,4834,3960
13.02.2018 16:00 - 13.02.2018 17:00,2018,11987,20925,20467,4830,4014
13.02.2018 17:00 - 13.02.2018 18:00,2018,12078,21703,20917,5302,4108
13.02.2018 18:00 - 13.02.2018 19:00,2018,12095,21870,20941,5301,4005
13.02.2018 19:00 - 13.02.2018 20:00,2018,11840,21486,20743,5025,3883
13.02.2018 20:00 - 13.02.2018 21:00,2018,11234,20802,20448,4714,3655
13.02.2018 21:00 - 13.02.2018 22:00,2018,11376,20051,20106,4367,3327
13.02.2018 22:00 - 13.02.2018 23:00,2018,11082,18868,19431,4050,3037
13.02.2018 23:00 - 14.02.2018 00:00,2018,10553,17961,18628,3762,2854
14.02.2018 00:00 - 14.02.2018 01:00,2018,10167,17306,18084,3574,2740
14.02.2018 01:00 - 14.02.2018 02:00,2018,10056,16923,17607,3491,2679
14.02.2018 02:00 - 14.02.2018 03:00,2018,9969,16985,17355,3447,2656
14.02.2018 03:00 - 14.02.2018 04:00,2018,9966,17098,17339,3463,2683
14.02.2018 04:00 - 14.02.2018 05:00,2018,10333,17485,17607,3560,2825
14.02.2018 05:00 - 14.02.2018 06:00,2018,11235,18353,17960,3804,3216
14.02.2018 06:00 - 14.02.2018 07:00,2018,11595,19970,19227,4344,3604
14.02.2018 07:00 - 14.02.2018 08:00,2018,11513,21632,20868,4945,3843
14.02.2018 08:00 - 14.02.2018 09:00,2018,11534,21625,21126,5135,4003
14.02.2018 09:00 - 14.02.2018 10:00,2018,11464,21105,20694,5141,4062
14.02.2018 10:00 - 14.02.2018 11:00,2018,11418,21077,20564,5157,4072
14.02.2018 11:00 - 14.02.2018 12:00,2018,11375,21077,20361,5024,3996
14.02.2018 12:00 - 14.02.2018 13:00,2018,11322,20699,20098,4879,4032
14.02.2018 13:00 - 14.02.2018 14:00,2018,11276,20600,19724,4884,3992
14.02.2018 14:00 - 14.02.2018 15:00,2018,11258,20193,19738,4795,3969
14.02.2018 15:00 - 14.02.2018 16:00,2018,11248,20190,19809,4640,3929
14.02.2018 16:00 - 14.02.2018 17:00,2018,11644,20370,20029,4666,4013
14.02.2018 17:00 - 14.02.2018 18:00,2018,11871,21389,20454,5099,4119
14.02.2018 18:00 - 14.02.2018 19:00,2018,11942,21383,20573,5156,4011
14.02.2018 19:00 - 14.02.2018 20:00,2018,11698,20755,20365,4843,3901
14.02.2018 20:00 - 14.02.2018 21:00,2018,11179,20350,20083,4527,3670
14.02.2018 21:00 - 14.02.2018 22:00,2018,11201,19253,19600,4269,3348
14.02.2018 22:00 - 14.02.2018 23:00,2018,11021,18384,18775,4001,3052
14.02.2018 23:00 - 15.02.2018 00:00,2018,10526,17324,17991,3740,2858
15.02.2018 00:00 - 15.02.2018 01:00,2018,10169,17114,17707,3547,2762
15.02.2018 01:00 - 15.02.2018 02:00,2018,10049,16925,17431,3473,2703
15.02.2018 02:00 - 15.02.2018 03:00,2018,9990,16864,17271,3433,2687
15.02.2018 03:00 - 15.02.2018 04:00,2018,10115,16784,17212,3457,2720
15.02.2018 04:00 - 15.02.2018 05:00,2018,10541,17065,17486,3503,2898
15.02.2018 05:00 - 15.02.2018 06:00,2018,11398,17739,18000,3718,3378
15.02.2018 06:00 - 15.02.2018 07:00,2018,11921,19776,19497,4248,3806
15.02.2018 07:00 - 15.02.2018 08:00,2018,11908,21718,20923,4850,4096
15.02.2018 08:00 - 15.02.2018 09:00,2018,11928,21697,21297,5080,4254
15.02.2018 09:00 - 15.02.2018 10:00,2018,11881,21582,21066,5112,4270
15.02.2018 10:00 - 15.02.2018 11:00,2018,11850,21437,20983,5086,4278
15.02.2018 11:00 - 15.02.2018 12:00,2018,11769,21262,20747,5077,4181
15.02.2018 12:00 - 15.02.2018 13:00,2018,11629,21168,20613,4937,4228
15.02.2018 13:00 - 15.02.2018 14:00,2018,11652,21047,20444,4930,4162
15.02.2018 14:00 - 15.02.2018 15:00,2018,11656,20936,20504,4887,4130
15.02.2018 15:00 - 15.02.2018 16:00,2018,11672,20684,20560,4791,4066
15.02.2018 16:00 - 15.02.2018 17:00,2018,11995,20879,20688,4824,4144
15.02.2018 17:00 - 15.02.2018 18:00,2018,12215,21536,20916,5201,4227
15.02.2018 18:00 - 15.02.2018 19:00,2018,12264,21662,20847,5118,4093
15.02.2018 19:00 - 15.02.2018 20:00,2018,12048,21118,20739,4774,3974
15.02.2018 20:00 - 15.02.2018 21:00,2018,11512,20604,20609,4519,3746
15.02.2018 21:00 - 15.02.2018 22:00,2018,11611,19893,20053,4282,3446
15.02.2018 22:00 - 15.02.2018 23:00,2018,11372,19023,19458,3996,3127
15.02.2018 23:00 - 16.02.2018 00:00,2018,10894,18046,18502,3715,2866
16.02.2018 00:00 - 16.02.2018 01:00,2018,10534,17476,18001,3511,2924
16.02.2018 01:00 - 16.02.2018 02:00,2018,10389,17138,17527,3389,2876
16.02.2018 02:00 - 16.02.2018 03:00,2018,10405,16951,17362,3322,2831
16.02.2018 03:00 - 16.02.2018 04:00,2018,10544,16758,17332,3290,2864
16.02.2018 04:00 - 16.02.2018 05:00,2018,11011,17306,17507,3347,3011
16.02.2018 05:00 - 16.02.2018 06:00,2018,11934,18389,18034,3625,3333
16.02.2018 06:00 - 16.02.2018 07:00,2018,12341,20349,19359,4124,3693
16.02.2018 07:00 - 16.02.2018 08:00,2018,12387,21471,21048,4667,3956
16.02.2018 08:00 - 16.02.2018 09:00,2018,12491,21550,21409,4896,4126
16.02.2018 09:00 - 16.02.2018 10:00,2018,12461,21607,21320,4943,4187
16.02.2018 10:00 - 16.02.2018 11:00,2018,12429,21974,21222,4944,4132
16.02.2018 11:00 - 16.02.2018 12:00,2018,12342,21721,20889,4853,4060
16.02.2018 12:00 - 16.02.2018 13:00,2018,12211,21464,20464,4738,4094
16.02.2018 13:00 - 16.02.2018 14:00,2018,12123,21251,20126,4560,4029
16.02.2018 14:00 - 16.02.2018 15:00,2018,12130,20796,20093,4418,4000
16.02.2018 15:00 - 16.02.2018 16:00,2018,12117,20478,20094,4282,3996
16.02.2018 16:00 - 16.02.2018 17:00,2018,12373,20762,20125,4374,4073
16.02.2018 17:00 - 16.02.2018 18:00,2018,12603,21365,20515,4715,4194
16.02.2018 18:00 - 16.02.2018 19:00,2018,12595,21227,20588,4729,4119
16.02.2018 19:00 - 16.02.2018 20:00,2018,12348,20562,20484,4467,4002
16.02.2018 20:00 - 16.02.2018 21:00,2018,11844,19829,19870,4180,3780
16.02.2018 21:00 - 16.02.2018 22:00,2018,11930,19020,19310,3948,3495
16.02.2018 22:00 - 16.02.2018 23:00,2018,11745,18082,18751,3686,3215
16.02.2018 23:00 - 17.02.2018 00:00,2018,11251,17452,18299,3480,3041
17.02.2018 00:00 - 17.02.2018 01:00,2018,10924,16466,17864,3294,2879
17.02.2018 01:00 - 17.02.2018 02:00,2018,10774,16241,17536,3140,2813
17.02.2018 02:00 - 17.02.2018 03:00,2018,10696,16213,17480,3085,2788
17.02.2018 03:00 - 17.02.2018 04:00,2018,10695,16282,17462,3069,2795
17.02.2018 04:00 - 17.02.2018 05:00,2018,10830,16301,17554,3105,2862
17.02.2018 05:00 - 17.02.2018 06:00,2018,11132,16526,17736,3195,3049
17.02.2018 06:00 - 17.02.2018 07:00,2018,11209,17318,18174,3370,3238
17.02.2018 07:00 - 17.02.2018 08:00,2018,11340,17765,18739,3652,3432
17.02.2018 08:00 - 17.02.2018 09:00,2018,11520,18583,19294,3964,3655
17.02.2018 09:00 - 17.02.2018 10:00,2018,11653,19062,19905,4177,3787
17.02.2018 10:00 - 17.02.2018 11:00,2018,11621,19285,20079,4252,3793
17.02.2018 11:00 - 17.02.2018 12:00,2018,11478,19156,19830,4250,3782
17.02.2018 12:00 - 17.02.2018 13:00,2018,11396,18948,19487,4167,3760
17.02.2018 13:00 - 17.02.2018 14:00,2018,11299,18639,19227,4079,3720
17.02.2018 14:00 - 17.02.2018 15:00,2018,11324,18356,19158,4010,3690
17.02.2018 15:00 - 17.02.2018 16:00,2018,11515,18448,19140,3987,3719
17.02.2018 16:00 - 17.02.2018 17:00,2018,12037,19029,19374,4120,3858
17.02.2018 17:00 - 17.02.2018 18:00,2018,12565,20020,19852,4555,3976
17.02.2018 18:00 - 17.02.2018 19:00,2018,12520,19886,20126,4688,3907
17.02.2018 19:00 - 17.02.2018 20:00,2018,12089,19424,19677,4360,3796
17.02.2018 20:00 - 17.02.2018 21:00,2018,11675,18803,19218,4083,3599
17.02.2018 21:00 - 17.02.2018 22:00,2018,11904,18173,18736,3844,3358
17.02.2018 22:00 - 17.02.2018 23:00,2018,11765,17674,18402,3605,3117
17.02.2018 23:00 - 18.02.2018 00:00,2018,11329,16946,17928,3393,2901
18.02.2018 00:00 - 18.02.2018 01:00,2018,11025,16344,17308,3207,2814
18.02.2018 01:00 - 18.02.2018 02:00,2018,10823,16192,17169,3100,2739
18.02.2018 02:00 - 18.02.2018 03:00,2018,10711,16156,17013,3029,2712
18.02.2018 03:00 - 18.02.2018 04:00,2018,10744,16124,17000,3010,2718
18.02.2018 04:00 - 18.02.2018 05:00,2018,10869,16111,17106,3019,2770
18.02.2018 05:00 - 18.02.2018 06:00,2018,11057,16250,17193,3086,2913
18.02.2018 06:00 - 18.02.2018 07:00,2018,11012,16521,17506,3248,3053
18.02.2018 07:00 - 18.02.2018 08:00,2018,11160,16926,17848,3472,3220
18.02.2018 08:00 - 18.02.2018 09:00,2018,11390,17586,18215,3733,3468
18.02.2018 09:00 - 18.02.2018 10:00,2018,11598,18385,18856,3980,3612
18.02.2018 10:00 - 18.02.2018 11:00,2018,11581,18710,19162,4066,3668
18.02.2018 11:00 - 18.02.2018 12:00,2018,11445,18822,19074,4050,3681
18.02.2018 12:00 - 18.02.2018 13:00,2018,11349,18734,18806,3987,3674
18.02.2018 13:00 - 18.02.2018 14:00,2018,11243,18573,18626,3925,3646
18.02.2018 14:00 - 18.02.2018 15:00,2018,11256,18533,18698,3903,3654
18.02.2018 15:00 - 18.02.2018 16:00,2018,11392,18636,18679,3961,3716
18.02.2018 16:00 - 18.02.2018 17:00,2018,11857,19127,18910,4077,3889
18.02.2018 17:00 - 18.02.2018 18:00,2018,12335,20325,19237,4605,4027
18.02.2018 18:00 - 18.02.2018 19:00,2018,12427,20484,19503,4771,3971
18.02.2018 19:00 - 18.02.2018 20:00,2018,12270,20108,19405,4471,3874
18.02.2018 20:00 - 18.02.2018 21:00,2018,11906,19534,19305,4159,3669
18.02.2018 21:00 - 18.02.2018 22:00,2018,12204,18485,18882,3902,3390
18.02.2018 22:00 - 18.02.2018 23:00,2018,12168,17883,18273,3600,3110
18.02.2018 23:00 - 19.02.2018 00:00,2018,11803,17109,17847,3379,2889
19.02.2018 00:00 - 19.02.2018 01:00,2018,11638,16732,17436,3225,2822
19.02.2018 01:00 - 19.02.2018 02:00,2018,11513,16569,17274,3127,2773
19.02.2018 02:00 - 19.02.2018 03:00,2018,11507,16500,17229,3099,2758
19.02.2018 03:00 - 19.02.2018 04:00,2018,11665,16589,17254,3141,2804
19.02.2018 04:00 - 19.02.2018 05:00,2018,12104,17126,17408,3204,2978
19.02.2018 05:00 - 19.02.2018 06:00,2018,13016,18049,17987,3502,3465
19.02.2018 06:00 - 19.02.2018 07:00,2018,13239,20301,19486,4198,3955
19.02.2018 07:00 - 19.02.2018 08:00,2018,13298,21512,20828,4837,4289
19.02.2018 08:00 - 19.02.2018 09:00,2018,13323,21800,21257,5041,4426
19.02.2018 09:00 - 19.02.2018 10:00,2018,13050,21769,21376,5075,4424
19.02.2018 10:00 - 19.02.2018 11:00,2018,13004,21682,21148,5125,4398
19.02.2018 11:00 - 19.02.2018 12:00,2018,12838,21687,20880,5117,4314
19.02.2018 12:00 - 19.02.2018 13:00,2018,12682,21662,20653,5030,4374
19.02.2018 13:00 - 19.02.2018 14:00,2018,12609,21472,20366,5056,4346
19.02.2018 14:00 - 19.02.2018 15:00,2018,12507,21378,20225,4984,4319
19.02.2018 15:00 - 19.02.2018 16:00,2018,12380,21397,20239,4862,4286
19.02.2018 16:00 - 19.02.2018 17:00,2018,12618,21660,20264,4893,4322
19.02.2018 17:00 - 19.02.2018 18:00,2018,12993,22365,20635,5279,4360
19.02.2018 18:00 - 19.02.2018 19:00,2018,13002,22321,20878,5222,4248
19.02.2018 19:00 - 19.02.2018 20:00,2018,12960,22001,20763,4867,4125
19.02.2018 20:00 - 19.02.2018 21:00,2018,12634,21292,20514,4581,3890
19.02.2018 21:00 - 19.02.2018 22:00,2018,12774,20303,20079,4263,3556
19.02.2018 22:00 - 19.02.2018 23:00,2018,12638,19377,19397,3913,3227
19.02.2018 23:00 - 20.02.2018 00:00,2018,12234,18601,18647,3585,2977
20.02.2018 00:00 - 20.02.2018 01:00,2018,12033,17927,18055,3389,2872
20.02.2018 01:00 - 20.02.2018 02:00,2018,11926,17733,17762,3276,2813
20.02.2018 02:00 - 20.02.2018 03:00,2018,11950,17551,17698,3250,2791
20.02.2018 03:00 - 20.02.2018 04:00,2018,12050,17630,17745,3257,2835
20.02.2018 04:00 - 20.02.2018 05:00,2018,12443,18147,17939,3342,3000
20.02.2018 05:00 - 20.02.2018 06:00,2018,13247,19137,18443,3585,3487
20.02.2018 06:00 - 20.02.2018 07:00,2018,13481,20987,19785,4231,3949
20.02.2018 07:00 - 20.02.2018 08:00,2018,13593,22490,21233,4847,4260
20.02.2018 08:00 - 20.02.2018 09:00,2018,13614,22608,21571,5015,4413
20.02.2018 09:00 - 20.02.2018 10:00,2018,13452,22546,21650,5057,4419
20.02.2018 10:00 - 20.02.2018 11:00,2018,13262,22656,21542,5090,4388
20.02.2018 11:00 - 20.02.2018 12:00,2018,13011,22393,21251,5006,4283
20.02.2018 12:00 - 20.02.2018 13:00,2018,12755,22045,20936,4925,4341
20.02.2018 13:00 - 20.02.2018 14:00,2018,12687,21892,20746,4948,4288
20.02.2018 14:00 - 20.02.2018 15:00,2018,12628,21873,20619,4854,4293
20.02.2018 15:00 - 20.02.2018 16:00,2018,12612,22192,20706,4728,4239
20.02.2018 16:00 - 20.02.2018 17:00,2018,12821,22287,20866,4760,4293
20.02.2018 17:00 - 20.02.2018 18:00,2018,13273,23093,21128,5196,4380
20.02.2018 18:00 - 20.02.2018 19:00,2018,13411,23192,21084,5256,4270
20.02.2018 19:00 - 20.02.2018 20:00,2018,13302,22534,20950,4926,4138
20.02.2018 20:00 - 20.02.2018 21:00,2018,12833,21973,20679,4624,3896
20.02.2018 21:00 - 20.02.2018 22:00,2018,12949,20963,20302,4320,3571
20.02.2018 22:00 - 20.02.2018 23:00,2018,12839,20073,19667,3977,3245
20.02.2018 23:00 - 21.02.2018 00:00,2018,12418,19283,18770,3663,3045
21.02.2018 00:00 - 21.02.2018 01:00,2018,12155,18595,18286,3479,2922
21.02.2018 01:00 - 21.02.2018 02:00,2018,11982,18276,18109,3366,2858
21.02.2018 02:00 - 21.02.2018 03:00,2018,12016,18323,18067,3338,2840
21.02.2018 03:00 - 21.02.2018 04:00,2018,12174,18447,17937,3349,2888
21.02.2018 04:00 - 21.02.2018 05:00,2018,12600,18785,18005,3429,3062
21.02.2018 05:00 - 21.02.2018 06:00,2018,13489,19502,18627,3677,3531
21.02.2018 06:00 - 21.02.2018 07:00,2018,13667,21925,20342,4316,4009
21.02.2018 07:00 - 21.02.2018 08:00,2018,13726,23132,21621,4931,4319
21.02.2018 08:00 - 21.02.2018 09:00,2018,13768,23182,21842,5127,4442
21.02.2018 09:00 - 21.02.2018 10:00,2018,13591,22973,21853,5050,4456
21.02.2018 10:00 - 21.02.2018 11:00,2018,13324,22853,21574,5024,4411
21.02.2018 11:00 - 21.02.2018 12:00,2018,13153,22558,21180,5070,4336
21.02.2018 12:00 - 21.02.2018 13:00,2018,12951,22218,20760,4958,4368
21.02.2018 13:00 - 21.02.2018 14:00,2018,12783,22014,20546,4954,4320
21.02.2018 14:00 - 21.02.2018 15:00,2018,12688,21845,20515,4898,4291
21.02.2018 15:00 - 21.02.2018 16:00,2018,12663,22093,20429,4995,4263
21.02.2018 16:00 - 21.02.2018 17:00,2018,12968,22501,20647,4825,4298
21.02.2018 17:00 - 21.02.2018 18:00,2018,13508,23273,20905,5221,4397
21.02.2018 18:00 - 21.02.2018 19:00,2018,13628,23471,20968,5280,4320
21.02.2018 19:00 - 21.02.2018 20:00,2018,13439,23063,20748,4925,4164
21.02.2018 20:00 - 21.02.2018 21:00,2018,12904,22592,20540,4639,3921
21.02.2018 21:00 - 21.02.2018 22:00,2018,13042,21581,20171,4308,3587
21.02.2018 22:00 - 21.02.2018 23:00,2018,12889,20608,19484,3938,3272
21.02.2018 23:00 - 22.02.2018 00:00,2018,12506,19786,18845,3646,3040
22.02.2018 00:00 - 22.02.2018 01:00,2018,12258,19215,18196,3437,3012
22.02.2018 01:00 - 22.02.2018 02:00,2018,12210,19065,17880,3327,2955
22.02.2018 02:00 - 22.02.2018 03:00,2018,12179,18955,17866,3287,2954
22.02.2018 03:00 - 22.02.2018 04:00,2018,12386,18957,17838,3301,2996
22.02.2018 04:00 - 22.02.2018 05:00,2018,12796,19410,17941,3392,3154
22.02.2018 05:00 - 22.02.2018 06:00,2018,13648,20080,18833,3659,3667
22.02.2018 06:00 - 22.02.2018 07:00,2018,13786,22303,20282,4324,4116
22.02.2018 07:00 - 22.02.2018 08:00,2018,13785,23548,21450,4925,4451
22.02.2018 08:00 - 22.02.2018 09:00,2018,13782,23459,22136,5116,4567
22.02.2018 09:00 - 22.02.2018 10:00,2018,13665,23159,21854,5109,4540
22.02.2018 10:00 - 22.02.2018 11:00,2018,13395,22798,21510,5178,4494
22.02.2018 11:00 - 22.02.2018 12:00,2018,13218,22506,20823,5150,4409
22.02.2018 12:00 - 22.02.2018 13:00,2018,13021,21947,20726,5033,4464
22.02.2018 13:00 - 22.02.2018 14:00,2018,12875,21516,20499,4974,4419
22.02.2018 14:00 - 22.02.2018 15:00,2018,12753,21435,20277,4892,4359
22.02.2018 15:00 - 22.02.2018 16:00,2018,12679,21785,20305,4755,4308
22.02.2018 16:00 - 22.02.2018 17:00,2018,12882,21637,20422,4717,4336
22.02.2018 17:00 - 22.02.2018 18:00,2018,13423,22462,20719,5075,4464
22.02.2018 18:00 - 22.02.2018 19:00,2018,13595,22725,21045,5276,4402
22.02.2018 19:00 - 22.02.2018 20:00,2018,13401,22559,21021,4994,4272
22.02.2018 20:00 - 22.02.2018 21:00,2018,12972,21979,20798,4671,4043
22.02.2018 21:00 - 22.02.2018 22:00,2018,13135,20999,20372,4363,3701
22.02.2018 22:00 - 22.02.2018 23:00,2018,12900,20021,19766,4055,3397
22.02.2018 23:00 - 23.02.2018 00:00,2018,12534,19058,19055,3746,3182
23.02.2018 00:00 - 23.02.2018 01:00,2018,12297,18326,18490,3548,3115
23.02.2018 01:00 - 23.02.2018 02:00,2018,12152,18172,18209,3441,3073
23.02.2018 02:00 - 23.02.2018 03:00,2018,12118,18088,18085,3412,3060
23.02.2018 03:00 - 23.02.2018 04:00,2018,12275,17975,18055,3444,3111
23.02.2018 04:00 - 23.02.2018 05:00,2018,12703,18241,18232,3558,3285
23.02.2018 05:00 - 23.02.2018 06:00,2018,13522,19472,18747,3807,3784
23.02.2018 06:00 - 23.02.2018 07:00,2018,13688,21439,20070,4478,4243
23.02.2018 07:00 - 23.02.2018 08:00,2018,13713,22458,21382,5028,4560
23.02.2018 08:00 - 23.02.2018 09:00,2018,13668,22793,21836,5193,4661
23.02.2018 09:00 - 23.02.2018 10:00,2018,13528,22755,21897,5181,4648
23.02.2018 10:00 - 23.02.2018 11:00,2018,13383,22791,21709,5200,4577
23.02.2018 11:00 - 23.02.2018 12:00,2018,13246,22499,21261,5097,4465
23.02.2018 12:00 - 23.02.2018 13:00,2018,12997,22260,20966,4937,4499
23.02.2018 13:00 - 23.02.2018 14:00,2018,12859,21694,20495,4783,4457
23.02.2018 14:00 - 23.02.2018 15:00,2018,12771,21464,20209,4571,4389
23.02.2018 15:00 - 23.02.2018 16:00,2018,12642,21333,20028,4427,4335
23.02.2018 16:00 - 23.02.2018 17:00,2018,12871,21469,20067,4503,4343
23.02.2018 17:00 - 23.02.2018 18:00,2018,13390,22252,20398,4875,4495
23.02.2018 18:00 - 23.02.2018 19:00,2018,13484,22626,20718,5078,4424
23.02.2018 19:00 - 23.02.2018 20:00,2018,13221,22124,20547,4726,4286
23.02.2018 20:00 - 23.02.2018 21:00,2018,12807,21338,20072,4347,4073
23.02.2018 21:00 - 23.02.2018 22:00,2018,12955,20239,19384,3999,3762
23.02.2018 22:00 - 23.02.2018 23:00,2018,12882,19732,18816,3763,3469
23.02.2018 23:00 - 24.02.2018 00:00,2018,12538,19166,18240,3541,3243
24.02.2018 00:00 - 24.02.2018 01:00,2018,12332,18564,17718,3357,3029
24.02.2018 01:00 - 24.02.2018 02:00,2018,12214,18673,17649,3238,2947
24.02.2018 02:00 - 24.02.2018 03:00,2018,12174,18701,17465,3165,2915
24.02.2018 03:00 - 24.02.2018 04:00,2018,12220,18590,17408,3157,2924
24.02.2018 04:00 - 24.02.2018 05:00,2018,12369,18754,17565,3187,3005
24.02.2018 05:00 - 24.02.2018 06:00,2018,12759,19134,17829,3261,3180
24.02.2018 06:00 - 24.02.2018 07:00,2018,12656,19723,18390,3459,3365
24.02.2018 07:00 - 24.02.2018 08:00,2018,12864,20153,18839,3739,3609
24.02.2018 08:00 - 24.02.2018 09:00,2018,13053,20672,19364,4067,3873
24.02.2018 09:00 - 24.02.2018 10:00,2018,13158,21159,19937,4070,3970
24.02.2018 10:00 - 24.02.2018 11:00,2018,12946,20969,20132,4165,3962
24.02.2018 11:00 - 24.02.2018 12:00,2018,12641,20454,19887,3921,3915
24.02.2018 12:00 - 24.02.2018 13:00,2018,12439,20107,19790,3866,3885
24.02.2018 13:00 - 24.02.2018 14:00,2018,12261,19915,19729,3949,3822
24.02.2018 14:00 - 24.02.2018 15:00,2018,12307,19786,19538,3959,3778
24.02.2018 15:00 - 24.02.2018 16:00,2018,12500,19759,19536,3931,3803
24.02.2018 16:00 - 24.02.2018 17:00,2018,12799,20129,19735,4047,3884
24.02.2018 17:00 - 24.02.2018 18:00,2018,13432,21220,20198,4554,4063
24.02.2018 18:00 - 24.02.2018 19:00,2018,13459,21556,20522,4775,4018
24.02.2018 19:00 - 24.02.2018 20:00,2018,13045,21081,20125,4483,3916
24.02.2018 20:00 - 24.02.2018 21:00,2018,12563,20748,19692,4206,3713
24.02.2018 21:00 - 24.02.2018 22:00,2018,12690,20067,19247,3994,3460
24.02.2018 22:00 - 24.02.2018 23:00,2018,12600,19689,18864,3767,3229
24.02.2018 23:00 - 25.02.2018 00:00,2018,12209,19146,18480,3567,3036
25.02.2018 00:00 - 25.02.2018 01:00,2018,11895,18709,18039,3404,2916
25.02.2018 01:00 - 25.02.2018 02:00,2018,11755,18653,17786,3288,2833
25.02.2018 02:00 - 25.02.2018 03:00,2018,11679,18680,17770,3230,2806
25.02.2018 03:00 - 25.02.2018 04:00,2018,11603,18726,17739,3217,2814
25.02.2018 04:00 - 25.02.2018 05:00,2018,11634,18866,17799,3246,2871
25.02.2018 05:00 - 25.02.2018 06:00,2018,11810,19161,18006,3312,3012
25.02.2018 06:00 - 25.02.2018 07:00,2018,11602,19584,18393,3480,3139
25.02.2018 07:00 - 25.02.2018 08:00,2018,11752,20131,18787,3680,3356
25.02.2018 08:00 - 25.02.2018 09:00,2018,11887,20498,19103,3966,3581
25.02.2018 09:00 - 25.02.2018 10:00,2018,12092,21166,19634,4168,3714
25.02.2018 10:00 - 25.02.2018 11:00,2018,12164,21122,19790,4231,3740
25.02.2018 11:00 - 25.02.2018 12:00,2018,11992,20898,19553,4214,3736
25.02.2018 12:00 - 25.02.2018 13:00,2018,11885,20518,19324,4192,3727
25.02.2018 13:00 - 25.02.2018 14:00,2018,11771,20010,19115,4128,3689
25.02.2018 14:00 - 25.02.2018 15:00,2018,11680,19868,19165,4092,3661
25.02.2018 15:00 - 25.02.2018 16:00,2018,11633,19790,19246,4057,3700
25.02.2018 16:00 - 25.02.2018 17:00,2018,11837,20302,19521,4196,3874
25.02.2018 17:00 - 25.02.2018 18:00,2018,12366,21163,19913,4715,4074
25.02.2018 18:00 - 25.02.2018 19:00,2018,12469,22015,20803,4976,4045
25.02.2018 19:00 - 25.02.2018 20:00,2018,12262,21965,20854,4691,3952
25.02.2018 20:00 - 25.02.2018 21:00,2018,11816,21613,20730,4350,3750
25.02.2018 21:00 - 25.02.2018 22:00,2018,12063,20853,20339,4085,3440
25.02.2018 22:00 - 25.02.2018 23:00,2018,11968,20144,19936,3798,3157
25.02.2018 23:00 - 26.02.2018 00:00,2018,11623,19788,19305,3629,2988
26.02.2018 00:00 - 26.02.2018 01:00,2018,11363,19477,19103,3528,3080
26.02.2018 01:00 - 26.02.2018 02:00,2018,11232,19623,18913,3473,3021
26.02.2018 02:00 - 26.02.2018 03:00,2018,11189,19597,18809,3440,3015
26.02.2018 03:00 - 26.02.2018 04:00,2018,11324,19538,18934,3458,3068
26.02.2018 04:00 - 26.02.2018 05:00,2018,11743,19842,19191,3545,3252
26.02.2018 05:00 - 26.02.2018 06:00,2018,12603,20504,19841,3780,3775
26.02.2018 06:00 - 26.02.2018 07:00,2018,12644,22693,21409,4437,4247
26.02.2018 07:00 - 26.02.2018 08:00,2018,12793,24293,23027,4988,4575
26.02.2018 08:00 - 26.02.2018 09:00,2018,12904,24476,23604,5153,4701
26.02.2018 09:00 - 26.02.2018 10:00,2018,12895,24349,23328,5147,4695
26.02.2018 10:00 - 26.02.2018 11:00,2018,12960,24041,23034,5132,4635
26.02.2018 11:00 - 26.02.2018 12:00,2018,12820,23567,22524,5050,4547
26.02.2018 12:00 - 26.02.2018 13:00,2018,12366,23106,21896,4915,4575
